FREQ,I,P,PF,Q,S,THDi,U,device,load,ts
59.984439849853516,1.7457247972488403,82.2984390258789,0.3873872756958008,193.9122314453125,212.093505859375,16.17,121.49336242675781,adw220,Motor,2025-10-31T15:02:29.437384Z
60.019325256347656,0.27909281849861145,0.0,1.0,0.0,0.0,0.0,121.92875671386719,adw220,Cell,2025-10-31T15:20:12.893519Z
60.01201248168945,0.0,0.0,1.0,0.0,0.0,0.0,122.27639770507812,adw220,NoLoad,2025-10-31T15:04:18.753587Z
59.96023941040039,0.0,0.0,1.0,0.0,0.0,0.0,121.5938720703125,adw220,NoLoad,2025-10-31T15:03:55.674892Z
59.939178466796875,0.0,0.0,1.0,0.0,0.0,0.0,121.8104476928711,adw220,NoLoad,2025-10-31T15:04:01.076411Z
60.007179260253906,0.29014351963996887,0.0,1.0,0.0,0.0,0.0,121.02156066894531,adw220,Cell,2025-10-31T15:20:00.547085Z
60.017398834228516,1.754224419593811,84.21131134033203,0.3928565979003906,195.5535430908203,214.0511474609375,15.48,122.02086639404297,adw220,Motor,2025-10-31T15:03:17.920152Z
60.00954055786133,0.2925396263599396,0.0,1.0,0.0,0.0,0.0,121.13529968261719,adw220,Cell,2025-10-31T15:20:02.975884Z
59.94839096069336,0.2978205978870392,0.0,1.0,0.0,0.0,0.0,120.4210433959961,adw220,Cell,2025-10-31T15:19:30.957348Z
60.0218505859375,0.2899766266345978,0.0,1.0,0.0,0.0,0.0,121.80473327636719,adw220,Cell,2025-10-31T15:20:05.396723Z
60.00761795043945,0.0,0.0,1.0,0.0,0.0,0.0,122.40193176269531,adw220,NoLoad,2025-10-31T15:04:59.183445Z
59.964351654052734,0.0,0.0,1.0,0.0,0.0,0.0,122.63159942626953,adw220,NoLoad,2025-10-31T15:05:19.331014Z
59.942962646484375,0.6095171570777893,70.12287902832031,0.948185920715332,0.0,73.74868774414062,0.0,120.99628448486328,adw220,PC,2025-10-31T15:23:28.263338Z
59.99212646484375,0.28771165013313293,0.0,1.0,0.0,0.0,0.0,121.13478088378906,adw220,Cell,2025-10-31T15:19:16.349365Z
60.00871658325195,0.42601826786994934,0.0,1.0,0.0,0.0,0.0,121.81990814208984,adw220,PC,2025-10-31T15:23:55.424184Z
60.02234649658203,0.28361085057258606,0.0,1.0,0.0,0.0,0.0,121.87703704833984,adw220,Cell,2025-10-31T15:20:10.465062Z
59.98866653442383,1.7729402780532837,82.16116333007812,0.37985801696777344,199.06893920898438,216.44149780273438,326.43,122.08113098144531,adw220,Motor,2025-10-31T15:01:48.781228Z
59.9573860168457,0.2950787842273712,0.0,1.0,0.0,0.0,0.0,120.58604431152344,adw220,Cell,2025-10-31T15:19:28.530987Z
59.96287155151367,1.7534972429275513,81.21965026855469,0.38060951232910156,195.6788787841797,212.98577880859375,16.22,121.46376037597656,adw220,Motor,2025-10-31T15:01:57.099539Z
59.97746658325195,0.0,0.0,1.0,0.0,0.0,0.0,120.61788177490234,adw220,NoLoad,2025-10-31T15:18:37.038632Z
59.97708511352539,0.44280293583869934,0.0,0.9361696243286133,0.0,54.209598541259766,0.0,122.42497253417969,adw220,PC,2025-10-31T15:22:34.585172Z
60.03147506713867,0.4147529900074005,0.0,1.0,0.0,0.0,0.0,122.62670135498047,adw220,PC,2025-10-31T15:22:15.013507Z
59.92936706542969,0.44553282856941223,0.0,0.9295768737792969,0.0,54.4632568359375,0.0,122.24401092529297,adw220,PC,2025-10-31T15:22:54.292471Z
59.9582633972168,0.4302263557910919,0.0,1.0,0.0,0.0,0.0,122.48153686523438,adw220,PC,2025-10-31T15:23:16.121911Z
59.994930267333984,1.771295189857483,81.71800994873047,0.37699031829833984,198.8257293701172,216.1893310546875,0.0,122.05215454101562,adw220,Motor,2025-10-31T15:01:46.192702Z
59.98284912109375,1.7584682703018188,82.5535888671875,0.3850259780883789,196.48013305664062,214.33164978027344,15.860000000000001,121.885498046875,adw220,Motor,2025-10-31T15:02:21.992212Z
59.985755920410156,0.0,0.0,1.0,0.0,0.0,0.0,122.71581268310547,adw220,NoLoad,2025-10-31T15:22:04.698431Z
59.956398010253906,1.7346025705337524,81.71502685546875,0.38797760009765625,191.83522033691406,209.9224853515625,16.43,121.0212173461914,adw220,Motor,2025-10-31T15:02:45.184110Z
59.9261360168457,0.5205870270729065,59.385704040527344,0.9337348937988281,0.0,63.744136810302734,0.0,122.44781494140625,adw220,PC,2025-10-31T15:22:49.448997Z
59.98811721801758,0.0,0.0,1.0,0.0,0.0,0.0,122.07146453857422,adw220,NoLoad,2025-10-31T15:21:47.713583Z
59.94954299926758,0.6679416298866272,77.7639389038086,0.9530515670776367,0.0,81.66876983642578,0.0,122.27091217041016,adw220,PC,2025-10-31T15:22:44.599138Z
60.014102935791016,0.0,0.0,1.0,0.0,0.0,0.0,121.73051452636719,adw220,NoLoad,2025-10-31T15:04:46.797989Z
59.9802131652832,0.0,0.0,1.0,0.0,0.0,0.0,120.72309112548828,adw220,NoLoad,2025-10-31T15:18:41.944976Z
60.01074981689453,0.0,0.0,1.0,0.0,0.0,0.0,121.40034484863281,adw220,NoLoad,2025-10-31T15:18:54.175129Z
59.9620475769043,0.28289559483528137,0.0,1.0,0.0,0.0,0.0,121.22492980957031,adw220,Cell,2025-10-31T15:19:26.080706Z
60.00305938720703,0.2792358696460724,0.0,1.0,0.0,0.0,0.0,121.6343765258789,adw220,Cell,2025-10-31T15:19:13.863548Z
59.96572494506836,0.0,0.0,1.0,0.0,0.0,0.0,120.81930541992188,adw220,NoLoad,2025-10-31T15:18:46.847860Z
60.02014923095703,0.2842903435230255,0.0,1.0,0.0,0.0,0.0,121.74710845947266,adw220,Cell,2025-10-31T15:20:08.037438Z
59.97938919067383,0.0,0.0,1.0,0.0,0.0,0.0,121.1223373413086,adw220,NoLoad,2025-10-31T15:18:29.674384Z
60.02108383178711,0.0,0.0,1.0,0.0,0.0,0.0,122.2064208984375,adw220,NoLoad,2025-10-31T15:04:31.481916Z
60.02058792114258,0.44692757725715637,0.0,0.9290771484375,0.0,53.9827995300293,0.0,120.78839874267578,adw220,PC,2025-10-31T15:24:01.627866Z
59.991249084472656,0.0,0.0,1.0,0.0,0.0,0.0,122.71005249023438,adw220,NoLoad,2025-10-31T15:05:06.804625Z
60.01959991455078,0.43293240666389465,0.0,0.9275360107421875,0.0,52.838356018066406,0.0,122.05075073242188,adw220,PC,2025-10-31T15:23:52.998024Z
59.916107177734375,0.4768967926502228,54.849708557128906,0.9407892227172852,0.0,58.24722671508789,0.0,122.13936614990234,adw220,PC,2025-10-31T15:23:11.271323Z
59.978729248046875,0.0,0.0,1.0,0.0,0.0,0.0,120.57308959960938,adw220,NoLoad,2025-10-31T15:18:32.134507Z
59.95579528808594,0.5404830574989319,62.61909103393555,0.9476737976074219,0.0,66.02108764648438,0.0,122.15470886230469,adw220,PC,2025-10-31T15:22:32.084897Z
60.0206413269043,0.284671813249588,0.0,1.0,0.0,0.0,0.0,121.22886657714844,adw220,Cell,2025-10-31T15:18:59.034620Z
59.99481964111328,0.0,0.0,1.0,0.0,0.0,0.0,122.87120056152344,adw220,NoLoad,2025-10-31T15:22:09.541923Z
59.985042572021484,1.7544628381729126,83.0146484375,0.3888883590698242,195.0104217529297,213.16781616210938,16.580000000000002,121.50131225585938,adw220,Motor,2025-10-31T15:03:02.376893Z
60.01184844970703,0.27979615330696106,0.0,1.0,0.0,0.0,0.0,121.43363189697266,adw220,Cell,2025-10-31T15:19:01.467564Z
59.97170639038086,0.44307711720466614,0.0,0.9290771484375,0.0,54.067848205566406,0.0,122.02900695800781,adw220,PC,2025-10-31T15:23:45.659173Z
60.027130126953125,0.30335190892219543,0.0,1.0,0.0,0.0,0.0,121.55195617675781,adw220,Cell,2025-10-31T15:20:35.235138Z
59.93830108642578,0.42240622639656067,0.0,1.0,0.0,0.0,0.0,121.905029296875,adw220,PC,2025-10-31T15:23:40.750205Z
59.96830368041992,0.5206943154335022,60.010894775390625,0.9457826614379883,0.0,63.626258850097656,0.0,122.1960678100586,adw220,PC,2025-10-31T15:22:29.576240Z
60.023338317871094,1.7587186098098755,84.22325134277344,0.39145851135253906,196.25930786132812,214.7509307861328,15.48,122.10653686523438,adw220,Motor,2025-10-31T15:03:15.207821Z
59.940494537353516,0.42328837513923645,0.0,1.0,0.0,0.0,0.0,122.19683074951172,adw220,PC,2025-10-31T15:23:38.017392Z
60.01454162597656,0.0,0.0,1.0,0.0,0.0,0.0,122.3239974975586,adw220,NoLoad,2025-10-31T15:04:33.925102Z
59.960018157958984,0.0,0.0,1.0,0.0,0.0,0.0,122.26104736328125,adw220,NoLoad,2025-10-31T15:04:13.569959Z
59.96149826049805,1.7547847032546997,81.39273071289062,0.38171958923339844,195.8773193359375,213.2140655517578,16.16,121.50486755371094,adw220,Motor,2025-10-31T15:02:04.486708Z
59.992401123046875,1.759255051612854,83.71593475341797,0.3910713195800781,195.53712463378906,214.0421905517578,16.580000000000002,121.66690826416016,adw220,Motor,2025-10-31T15:03:04.816928Z
59.968082427978516,0.0,0.0,1.0,0.0,0.0,0.0,121.80816650390625,adw220,NoLoad,2025-10-31T15:03:38.029293Z
59.98065185546875,1.7637611627578735,82.74457550048828,0.38365840911865234,197.03370666503906,215.15530395507812,16.17,121.98709869384766,adw220,Motor,2025-10-31T15:02:24.434209Z
59.95552062988281,0.6704569458961487,77.34017944335938,0.9483566284179688,0.0,81.59117889404297,0.0,121.695556640625,adw220,PC,2025-10-31T15:23:30.693912Z
59.97878646850586,0.0,0.0,1.0,0.0,0.0,0.0,122.19631958007812,adw220,NoLoad,2025-10-31T15:03:42.874040Z
60.01712417602539,0.0,0.0,1.0,0.0,0.0,0.0,122.466796875,adw220,NoLoad,2025-10-31T15:04:49.268134Z
60.02867126464844,0.0,0.0,1.0,0.0,0.0,0.0,122.40888214111328,adw220,NoLoad,2025-10-31T15:04:23.610041Z
59.97005844116211,0.0,0.0,1.0,0.0,0.0,0.0,121.92218780517578,adw220,NoLoad,2025-10-31T15:03:50.354948Z
59.980377197265625,0.0,0.0,1.0,0.0,0.0,0.0,122.38653564453125,adw220,NoLoad,2025-10-31T15:21:45.203309Z
59.969234466552734,0.0,0.0,1.0,0.0,0.0,0.0,121.68018341064453,adw220,NoLoad,2025-10-31T15:03:53.177012Z
59.98735046386719,1.7474771738052368,82.34021759033203,0.3866901397705078,194.41058349609375,212.6306610107422,16.17,121.6795425415039,adw220,Motor,2025-10-31T15:02:26.872225Z
59.97357177734375,0.45635703206062317,0.0,0.9315061569213867,0.0,55.80913162231445,0.0,122.29397583007812,adw220,PC,2025-10-31T15:23:04.002010Z
59.93331527709961,0.45228007435798645,0.0,0.9375,0.0,55.25407028198242,0.0,122.16954040527344,adw220,PC,2025-10-31T15:23:13.699469Z
60.03086853027344,0.6936431527137756,80.44673919677734,0.9459457397460938,0.0,84.97974395751953,0.0,122.51451110839844,adw220,PC,2025-10-31T15:22:17.440403Z
59.9791145324707,1.7488957643508911,81.43450927734375,0.38378334045410156,194.98057556152344,212.31582641601562,17.25,121.40080261230469,adw220,Motor,2025-10-31T15:02:14.462350Z
59.994380950927734,0.0,0.0,1.0,0.0,0.0,0.0,122.06983184814453,adw220,NoLoad,2025-10-31T15:01:38.603790Z
59.944496154785156,0.42415860295295715,0.0,1.0,0.0,0.0,0.0,122.1195068359375,adw220,PC,2025-10-31T15:23:43.229467Z
59.988834381103516,0.2780914604663849,0.0,1.0,0.0,0.0,0.0,122.20084381103516,adw220,Cell,2025-10-31T15:19:48.360728Z
60.0267448425293,0.2812981903553009,0.0,1.0,0.0,0.0,0.0,121.81564331054688,adw220,Cell,2025-10-31T15:20:25.080736Z
59.99196243286133,0.28705599904060364,0.0,1.0,0.0,0.0,0.0,121.47235107421875,adw220,Cell,2025-10-31T15:19:53.237735Z
59.99553298950195,1.764893651008606,84.08597564697266,0.3907632827758789,197.01878356933594,215.18663024902344,15.97,121.92642974853516,adw220,Motor,2025-10-31T15:03:23.024995Z
60.00734329223633,0.0,0.0,1.0,0.0,0.0,0.0,121.8514175415039,adw220,NoLoad,2025-10-31T15:04:56.757459Z
59.96100616455078,1.753139615058899,81.62997436523438,0.38171958923339844,195.53265380859375,213.15139770507812,16.16,121.5832290649414,adw220,Motor,2025-10-31T15:02:06.909817Z
59.982574462890625,1.760172963142395,82.20443725585938,0.3839282989501953,196.45028686523438,214.22869873046875,15.860000000000001,121.70914459228516,adw220,Motor,2025-10-31T15:02:19.389204Z
60.01750946044922,0.2782464325428009,0.0,1.0,0.0,0.0,0.0,122.14148712158203,adw220,Cell,2025-10-31T15:20:27.523466Z
59.98570251464844,0.4420042335987091,0.0,0.9361696243286133,0.0,54.07978439331055,0.0,121.87550354003906,adw220,PC,2025-10-31T15:23:48.115581Z
59.9357795715332,0.4609585106372833,52.85775375366211,0.9387750625610352,0.0,56.47311782836914,0.0,122.51324462890625,adw220,PC,2025-10-31T15:23:01.558614Z
59.99135971069336,0.0,0.0,1.0,0.0,0.0,0.0,122.24034881591797,adw220,NoLoad,2025-10-31T15:21:51.809672Z
59.9302978515625,0.5098462700843811,57.9517936706543,0.932098388671875,0.0,61.971519470214844,0.0,121.55158233642578,adw220,PC,2025-10-31T15:23:23.389195Z
60.0015754699707,0.0,0.0,1.0,0.0,0.0,0.0,122.16497039794922,adw220,NoLoad,2025-10-31T15:21:54.589236Z
60.008880615234375,0.43941739201545715,0.0,0.9285707473754883,0.0,53.68736267089844,0.0,122.18086242675781,adw220,PC,2025-10-31T15:23:50.573956Z
59.998939514160156,0.2737164795398712,0.0,1.0,0.0,0.0,0.0,121.16773986816406,adw220,Cell,2025-10-31T15:19:06.432405Z
59.95042037963867,0.0,0.0,1.0,0.0,0.0,0.0,121.93785858154297,adw220,NoLoad,2025-10-31T15:04:05.946180Z
59.97658920288086,1.7551542520523071,82.66997528076172,0.3870964050292969,195.85643005371094,213.4393768310547,15.11,121.6074447631836,adw220,Motor,2025-10-31T15:02:37.519183Z
59.984493255615234,1.7516494989395142,81.2494888305664,0.37924861907958984,195.8609161376953,213.5274200439453,326.43,121.90154266357422,adw220,Motor,2025-10-31T15:01:51.628251Z
59.93292999267578,0.6818891167640686,79.60071563720703,0.9585247039794922,0.0,83.23995208740234,0.0,122.07432556152344,adw220,PC,2025-10-31T15:22:47.019521Z
59.958919525146484,0.0,0.0,1.0,0.0,0.0,0.0,122.22674560546875,adw220,NoLoad,2025-10-31T15:05:16.739588Z
59.94285202026367,0.4751920998096466,53.514278411865234,0.9271516799926758,0.0,58.05325698852539,0.0,122.16815185546875,adw220,PC,2025-10-31T15:23:35.584659Z
59.97154235839844,1.7507911920547485,82.4924087524414,0.38599586486816406,195.0372772216797,212.8708953857422,16.43,121.5857925415039,adw220,Motor,2025-10-31T15:02:39.940769Z
59.97483444213867,1.7711282968521118,84.64253234863281,0.39114952087402344,197.7991485595703,216.11471557617188,14.64,122.02162170410156,adw220,Motor,2025-10-31T15:03:30.552846Z
59.98806381225586,0.0,0.0,1.0,0.0,0.0,0.0,122.8565444946289,adw220,NoLoad,2025-10-31T15:22:07.115967Z
60.010860443115234,0.0,0.0,1.0,0.0,0.0,0.0,122.45182800292969,adw220,NoLoad,2025-10-31T15:04:51.869403Z
59.97252655029297,1.757729172706604,82.01195526123047,0.3821420669555664,196.5756378173828,213.97802734375,17.25,121.7361831665039,adw220,Motor,2025-10-31T15:02:12.033579Z
59.896724700927734,0.4565000832080841,0.0,0.9379301071166992,0.0,55.734527587890625,0.0,122.09320068359375,adw220,PC,2025-10-31T15:22:59.136889Z
60.0092658996582,0.29793980717658997,0.0,1.0,0.0,0.0,0.0,121.24951934814453,adw220,Cell,2025-10-31T15:20:42.504160Z
59.97840118408203,0.27402642369270325,0.0,1.0,0.0,0.0,0.0,121.9908447265625,adw220,Cell,2025-10-31T15:19:45.943653Z
59.97346115112305,1.7480016946792603,82.22532653808594,0.38599586486816406,195.01190185546875,212.77389526367188,15.11,121.72498321533203,adw220,Motor,2025-10-31T15:02:32.339668Z
59.95579528808594,0.0,0.0,1.0,0.0,0.0,9.58,121.01360321044922,adw220,NoLoad,2025-10-31T14:56:50.388870Z
59.99547576904297,0.0,0.0,1.0,0.0,0.0,0.0,122.03401184082031,adw220,NoLoad,2025-10-31T15:01:41.187177Z
59.966819763183594,0.0,0.0,1.0,0.0,0.0,0.0,120.24288940429688,adw220,NoLoad,2025-10-31T15:18:44.395567Z
59.9799919128418,0.5816341042518616,67.86234283447266,0.9516124725341797,0.0,71.05842590332031,0.0,122.17216491699219,adw220,PC,2025-10-31T15:22:39.714148Z
59.97752380371094,1.76016104221344,83.25487518310547,0.3874998092651367,196.0131072998047,214.08396911621094,15.92,121.6276626586914,adw220,Motor,2025-10-31T15:02:59.943065Z
59.95820617675781,0.44248107075691223,0.0,0.9357137680053711,0.0,53.848506927490234,0.0,121.69892883300781,adw220,PC,2025-10-31T15:23:18.541538Z
60.042694091796875,0.2799511253833771,0.0,1.0,0.0,0.0,0.0,122.05487060546875,adw220,Cell,2025-10-31T15:20:22.626395Z
59.96062088012695,0.0,0.0,1.0,0.0,0.0,0.0,122.0396957397461,adw220,NoLoad,2025-10-31T15:04:08.370083Z
59.986087799072266,0.5296826958656311,61.36124801635742,0.9467449188232422,0.0,64.77517700195312,0.0,122.29169464111328,adw220,PC,2025-10-31T15:22:27.152436Z
59.9691276550293,0.0,0.0,1.0,0.0,0.0,0.0,122.06410217285156,adw220,NoLoad,2025-10-31T15:04:16.319743Z
60.00734329223633,0.0,0.0,1.0,0.0,0.0,0.0,122.32589721679688,adw220,NoLoad,2025-10-31T15:04:36.400704Z
59.967369079589844,1.7395974397659302,81.65384674072266,0.3865690231323242,192.623046875,210.74911499023438,16.43,121.1483383178711,adw220,Motor,2025-10-31T15:02:42.377786Z
59.94471740722656,0.0,0.0,1.0,0.0,0.0,0.0,121.58209228515625,adw220,NoLoad,2025-10-31T15:03:58.522658Z
59.94647216796875,1.7492295503616333,82.5416488647461,0.3891887664794922,194.35240173339844,212.12782287597656,16.15,121.2698745727539,adw220,Motor,2025-10-31T15:02:52.505166Z
59.92953109741211,0.6020546555519104,69.15151977539062,0.9476432800292969,0.0,73.01457214355469,0.0,121.27677917480469,adw220,PC,2025-10-31T15:23:25.814490Z
59.97252655029297,0.0,0.0,1.0,0.0,0.0,0.0,121.9893798828125,adw220,NoLoad,2025-10-31T15:03:40.450440Z
60.00305938720703,0.0,0.0,1.0,0.0,0.0,0.0,122.62580871582031,adw220,NoLoad,2025-10-31T15:21:57.357857Z
59.958919525146484,1.7585994005203247,81.6329574584961,0.3803567886352539,196.65769958496094,213.9467010498047,16.22,121.65816497802734,adw220,Motor,2025-10-31T15:02:02.061239Z
60.01998519897461,0.0,0.0,1.0,0.0,0.0,0.0,122.6576156616211,adw220,NoLoad,2025-10-31T15:22:12.186107Z
59.98987579345703,0.2903461754322052,0.0,1.0,0.0,0.0,0.0,121.99053192138672,adw220,Cell,2025-10-31T15:19:50.806543Z
60.024105072021484,1.7494322061538696,83.27278137207031,0.39138221740722656,194.80300903320312,213.1424560546875,16.06,121.8355712890625,adw220,Motor,2025-10-31T15:03:12.657241Z
60.02888870239258,0.28122666478157043,0.0,1.0,0.0,0.0,0.0,122.01986694335938,adw220,Cell,2025-10-31T15:20:15.320576Z
60.01564025878906,0.0,0.0,1.0,0.0,0.0,0.0,122.3359375,adw220,NoLoad,2025-10-31T15:04:41.904121Z
60.00871658325195,0.0,0.0,1.0,0.0,0.0,0.0,122.37201690673828,adw220,NoLoad,2025-10-31T15:04:39.481568Z
60.02130126953125,0.28557780385017395,0.0,1.0,0.0,0.0,0.0,121.87136840820312,adw220,Cell,2025-10-31T15:20:30.383090Z
59.965667724609375,1.7544866800308228,81.90601348876953,0.3835124969482422,195.38790893554688,213.2319793701172,16.16,121.53579711914062,adw220,Motor,2025-10-31T15:02:09.603626Z
59.962982177734375,0.522959291934967,60.706214904785156,0.9461069107055664,0.0,63.91572952270508,0.0,122.21959686279297,adw220,PC,2025-10-31T15:22:42.168631Z
59.985591888427734,0.0,0.0,1.0,0.0,0.0,0.0,120.60982513427734,adw220,NoLoad,2025-10-31T15:18:39.480154Z
60.02069854736328,1.7608286142349243,83.9487075805664,0.39037418365478516,196.07876586914062,214.55995178222656,16.06,121.85244750976562,adw220,Motor,2025-10-31T15:03:10.228394Z
60.008827209472656,0.27734044194221497,0.0,1.0,0.0,0.0,0.0,121.39610290527344,adw220,Cell,2025-10-31T15:19:08.898306Z
59.96457290649414,0.28747323155403137,0.0,1.0,0.0,0.0,0.0,121.61287689208984,adw220,Cell,2025-10-31T15:19:41.101341Z
59.96062088012695,0.0,0.0,1.0,0.0,0.0,0.0,121.79379272460938,adw220,NoLoad,2025-10-31T15:04:10.906092Z
59.900665283203125,0.45359137654304504,0.0,0.9310340881347656,0.0,55.4316291809082,0.0,122.20916748046875,adw220,PC,2025-10-31T15:22:56.715768Z
60.00421142578125,0.28012993931770325,0.0,1.0,0.0,0.0,0.0,121.27672576904297,adw220,Cell,2025-10-31T15:19:03.921729Z
59.971923828125,0.2802133858203888,0.0,1.0,0.0,0.0,0.0,121.83533477783203,adw220,Cell,2025-10-31T15:19:43.520305Z
59.99690628051758,0.0,0.0,1.0,0.0,0.0,0.0,122.87577819824219,adw220,NoLoad,2025-10-31T15:21:59.853365Z
59.998939514160156,0.29081109166145325,0.0,1.0,0.0,0.0,0.0,121.17123413085938,adw220,Cell,2025-10-31T15:19:18.768757Z
59.98971176147461,0.0,0.0,1.0,0.0,0.0,0.0,122.98509216308594,adw220,NoLoad,2025-10-31T15:22:02.275545Z
59.93473815917969,0.30044320225715637,0.0,1.0,0.0,0.0,0.0,120.74783325195312,adw220,Cell,2025-10-31T15:19:33.504915Z
59.9495964050293,1.7575980424880981,82.64460754394531,0.38640403747558594,195.70872497558594,213.57666015625,16.15,121.5167236328125,adw220,Motor,2025-10-31T15:02:47.625387Z
60.02146911621094,0.5234838128089905,60.122802734375,0.940119743347168,0.0,64.05896759033203,0.0,122.37322235107422,adw220,PC,2025-10-31T15:22:19.878022Z
59.970882415771484,1.7571927309036255,82.9400405883789,0.38819313049316406,195.74154663085938,213.76763916015625,15.11,121.65357971191406,adw220,Motor,2025-10-31T15:02:34.972702Z
59.99761962890625,0.0,0.0,1.0,0.0,0.0,0.0,122.2269058227539,adw220,NoLoad,2025-10-31T15:01:43.769441Z
59.97099304199219,0.0,0.0,1.0,0.0,0.0,0.0,122.21131896972656,adw220,NoLoad,2025-10-31T15:03:45.306472Z
59.996299743652344,0.4611850082874298,0.0,0.9387750625610352,0.0,56.4805793762207,0.0,122.47162628173828,adw220,PC,2025-10-31T15:22:24.729128Z
60.005859375,0.41948559880256653,0.0,1.0,0.0,0.0,0.0,121.85027313232422,adw220,PC,2025-10-31T15:23:59.194978Z
59.97895050048828,1.762914776802063,83.5025634765625,0.38790035247802734,196.6785888671875,214.74795532226562,15.97,121.81478881835938,adw220,Motor,2025-10-31T15:03:28.010897Z
59.94499206542969,1.7472268342971802,82.22383117675781,0.38808631896972656,193.65110778808594,211.7756805419922,16.15,121.20709991455078,adw220,Motor,2025-10-31T15:02:50.071793Z
59.952064514160156,1.7526746988296509,82.6460952758789,0.38779163360595703,195.095458984375,212.79031372070312,15.92,121.40913391113281,adw220,Motor,2025-10-31T15:02:54.933688Z
59.96660232543945,0.0,0.0,1.0,0.0,0.0,0.0,122.0538558959961,adw220,NoLoad,2025-10-31T15:03:47.732977Z
59.96122360229492,0.0,0.0,1.0,0.0,0.0,0.0,122.06194305419922,adw220,NoLoad,2025-10-31T15:05:14.295963Z
